date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2022-01-29,PE_LIM_0704,1,0,,,30,3,,
2022-02-04,PE_LIM_0705,1,0,,,117,11,,
2022-01-28,PE_LIM_0707,1,0,,,5,0,,
2022-01-29,PE_LIM_0708,1,0,,,33,7,,
2022-02-01,PE_LIM_0709,2,0,,,200,54,,
2022-01-26,PE_LIM_0710,1,0,,,14,1,,
2022-02-03,PE_LIM_0711,2,0,,,50,3,,
2022-01-29,PE_LIM_0713,1,0,,,62,3,,
2022-02-04,PE_LIM_0714,11,0,,,1524,46,,
2022-01-31,PE_LIM_0715,1,0,,,8,5,,
2022-02-04,PE_LIM_0716,2,0,,,1331,132,,
2022-02-01,PE_LIM_0717,1,0,,,89,11,,
2022-01-18,PE_LIM_0718,1,1,,,4,4,,
2022-01-29,PE_LIM_0719,1,0,,,21,2,,
2022-01-18,PE_LIM_0720,1,0,,,3,1,,
2022-01-26,PE_LIM_0721,1,0,,,42,4,,
2022-02-04,PE_LIM_0722,0,1,,,377,34,,
2022-02-03,PE_LIM_0723,1,0,,,108,5,,
2021-08-28,PE_LIM_0724,0,1,,,0,9,,
2021-03-26,PE_LIM_0725,1,0,,,5,0,,
2022-02-03,PE_LIM_0726,7,0,,,377,2,,
2022-02-04,PE_LIM_0727,2,0,,,261,13,,
2022-02-04,PE_LIM_0728,5,0,,,1346,95,,
2021-04-17,PE_LIM_0729,0,1,,,2,2,,
2022-01-14,PE_LIM_0730,1,0,,,2,0,,
2022-02-03,PE_LIM_0731,2,0,,,196,11,,
2022-02-04,PE_LIM_0732,1,1,,,526,13,,
2022-02-04,PE_LIM_0801,35,1,,,16239,835,,
2022-02-01,PE_LIM_0802,3,0,,,113,2,,
2022-02-03,PE_LIM_0803,1,0,,,449,81,,
2022-02-03,PE_LIM_0804,1,0,,,49,5,,
2022-02-04,PE_LIM_0805,6,0,,,3137,255,,
2022-02-04,PE_LIM_0806,11,0,,,2823,236,,
2022-02-02,PE_LIM_0807,1,0,,,39,4,,
2022-02-03,PE_LIM_0808,1,0,,,55,8,,
2022-02-03,PE_LIM_0809,1,0,,,77,6,,
2022-02-04,PE_LIM_0810,4,2,,,3071,286,,
2022-02-04,PE_LIM_0811,8,0,,,2037,142,,
2022-02-04,PE_LIM_0812,4,0,,,1839,93,,
2022-02-02,PE_LIM_0901,2,0,,,336,43,,
2022-01-31,PE_LIM_0902,0,1,,,24,4,,
2022-01-26,PE_LIM_0903,1,0,,,22,1,,
2021-05-16,PE_LIM_0904,0,1,,,5,1,,
2022-02-02,PE_LIM_0905,1,0,,,23,4,,
2022-02-03,PE_LIM_0906,2,0,,,197,26,,
2022-02-04,PE_LIM_1001,1,0,,,187,13,,
2022-01-19,PE_LIM_1002,1,0,,,22,3,,
2022-01-16,PE_LIM_1003,2,0,,,28,4,,
2022-01-24,PE_LIM_1004,1,0,,,83,0,,
2022-01-13,PE_LIM_1005,1,0,,,3,2,,
2021-12-16,PE_LIM_1006,2,0,,,9,3,,
2022-01-23,PE_LIM_1007,1,0,,,3,2,,
2022-01-27,PE_LIM_1008,1,0,,,113,5,,
2022-02-03,PE_LIM_1009,1,0,,,44,6,,
2022-01-21,PE_LIM_1010,3,0,,,10,0,,
2022-01-25,PE_LIM_1011,2,0,,,26,2,,
2022-01-09,PE_LIM_1012,1,0,,,7,2,,
2022-01-17,PE_LIM_1013,1,0,,,8,1,,
2022-01-27,PE_LIM_1014,1,0,,,14,0,,
2022-01-23,PE_LIM_1015,8,0,,,23,2,,
2022-01-21,PE_LIM_1016,4,0,,,19,2,,
2022-01-26,PE_LIM_1018,1,0,,,7,1,,
2022-01-17,PE_LIM_1019,1,0,,,10,0,,
2022-01-17,PE_LIM_1020,1,0,,,15,2,,
2022-01-13,PE_LIM_1021,3,0,,,12,1,,
2022-01-20,PE_LIM_1022,3,0,,,39,0,,
2022-01-25,PE_LIM_1023,1,0,,,17,4,,
2022-01-26,PE_LIM_1024,1,0,,,46,2,,
2022-01-30,PE_LIM_1025,1,0,,,70,4,,
2021-04-03,PE_LIM_1026,1,0,,,1,1,,
2022-02-02,PE_LIM_1027,1,0,,,3,3,,
2022-01-17,PE_LIM_1028,1,0,,,13,0,,
2022-01-31,PE_LIM_1029,1,0,,,11,2,,
2022-01-26,PE_LIM_1030,1,0,,,26,4,,
2021-04-15,PE_LIM_1031,0,1,,,4,1,,
2021-03-03,PE_LIM_1033,1,0,,,2,1,,
2022-02-04,PE_LMA,3088,43,,,1307934,83750,,
2022-02-04,PE_LMA_0101,513,2,,,133200,8446,,
2022-02-04,PE_LMA_0102,4,0,,,5208,367,,
2022-02-04,PE_LMA_0103,87,0,,,61346,4788,,
2022-02-04,PE_LMA_0104,23,0,,,6785,453,,
2022-02-04,PE_LMA_0106,70,1,,,28483,1974,,
2022-02-04,PE_LMA_0107,18,0,,,7467,373,,
2022-02-04,PE_LMA_0108,111,2,,,41650,2426,,
2022-02-04,PE_LMA_0109,13,1,,,2719,119,,
2022-02-04,PE_LMA_0110,95,2,,,63223,5803,,
2022-02-04,PE_LMA_0111,24,1,,,29860,2108,,
2022-02-04,PE_LMA_0112,53,0,,,28007,2067,,
2022-02-04,PE_LMA_0113,160,1,,,81350,1909,,
2022-02-04,PE_LMA_0114,81,1,,,26544,958,,
2022-02-04,PE_LMA_0115,32,1,,,30027,2753,,
2022-02-04,PE_LMA_0116,71,0,,,15899,884,,
2022-02-04,PE_LMA_0117,106,0,,,51006,3146,,
2022-02-04,PE_LMA_0118,46,1,,,20709,1137,,
2022-02-04,PE_LMA_0119,13,0,,,9332,542,,
2022-02-04,PE_LMA_0120,148,0,,,29556,604,,
2022-02-04,PE_LMA_0121,72,1,,,15276,851,,
2022-02-04,PE_LMA_0122,121,0,,,27958,954,,
2022-02-04,PE_LMA_0123,14,0,,,11508,507,,
2022-02-03,PE_LMA_0124,3,0,,,1768,97,,
2022-02-04,PE_LMA_0125,56,2,,,30233,2130,,
2022-02-04,PE_LMA_0126,0,1,,,983,47,,
2022-02-04,PE_LMA_0127,2,0,,,845,46,,
2022-02-04,PE_LMA_0128,44,2,,,25930,2118,,
2022-02-04,PE_LMA_0129,1,0,,,1081,58,,
2022-02-04,PE_LMA_0130,119,1,,,22521,753,,
2022-02-04,PE_LMA_0131,82,1,,,21945,457,,
2022-02-04,PE_LMA_0132,168,8,,,107821,8388,,
2022-02-04,PE_LMA_0133,93,2,,,46647,3269,,
2022-02-04,PE_LMA_0134,20,0,,,9355,512,,
2022-02-04,PE_LMA_0135,136,4,,,80149,6495,,
2022-02-04,PE_LMA_0136,103,0,,,24806,1409,,
2022-02-04,PE_LMA_0137,26,4,,,27302,2055,,
2022-02-03,PE_LMA_0138,1,0,,,297,11,,
2022-02-03,PE_LMA_0139,8,0,,,1551,84,,
2022-02-04,PE_LMA_0140,165,1,,,55687,2328,,
2022-02-04,PE_LMA_0141,60,1,,,18593,1016,,
2022-02-04,PE_LMA_0142,40,1,,,44678,4281,,
2022-02-04,PE_LMA_0143,69,1,,,47160,3735,,
2022-02-04,PE_LOR,124,0,,,56742,4319,,
2022-02-04,PE_LOR_0101,48,0,,,14810,1589,,
2022-02-03,PE_LOR_0102,1,0,,,167,4,,
2022-02-04,PE_LOR_0103,1,0,,,303,29,,
2022-02-04,PE_LOR_0104,1,0,,,926,44,,
2022-02-03,PE_LOR_0105,1,0,,,358,9,,
2022-02-04,PE_LOR_0106,2,0,,,1228,16,,
2022-02-04,PE_LOR_0107,5,0,,,1673,14,,
2022-02-04,PE_LOR_0108,5,0,,,6945,529,,
2022-02-02,PE_LOR_0110,9,0,,,391,1,,
2022-02-04,PE_LOR_0112,5,0,,,2378,300,,
2022-02-04,PE_LOR_0113,30,0,,,5222,596,,
2022-02-04,PE_LOR_0201,16,0,,,5386,374,,
2022-01-24,PE_LOR_0202,3,0,,,287,1,,
2022-02-04,PE_LOR_0205,2,0,,,255,2,,
2022-02-02,PE_LOR_0206,1,0,,,163,26,,
2022-01-28,PE_LOR_0210,1,0,,,49,4,,
2022-02-04,PE_LOR_0211,2,0,,,57,3,,
2022-02-04,PE_LOR_0301,2,0,,,3418,122,,
2022-02-03,PE_LOR_0302,1,0,,,162,4,,
2022-01-29,PE_LOR_0303,1,0,,,836,6,,
2022-01-29,PE_LOR_0304,1,0,,,436,11,,
2022-01-29,PE_LOR_0305,1,0,,,145,13,,
2022-02-04,PE_LOR_0401,2,0,,,1266,69,,
2022-01-31,PE_LOR_0402,4,0,,,354,42,,
2022-02-03,PE_LOR_0403,1,0,,,733,17,,
2022-02-04,PE_LOR_0404,1,0,,,404,21,,
2022-02-04,PE_LOR_0501,1,0,,,852,128,,
2022-01-27,PE_LOR_0502,1,0,,,19,1,,
2022-01-28,PE_LOR_0503,1,0,,,7,6,,
2022-02-03,PE_LOR_0504,1,0,,,276,9,,
2022-02-03,PE_LOR_0505,1,0,,,465,13,,
2022-01-29,PE_LOR_0506,1,0,,,358,6,,
2022-01-29,PE_LOR_0507,1,0,,,26,5,,
2021-08-11,PE_LOR_0508,1,0,,,8,1,,
2022-01-24,PE_LOR_0509,1,0,,,8,1,,
2022-02-03,PE_LOR_0510,2,0,,,382,25,,
2022-01-31,PE_LOR_0511,1,0,,,317,0,,
2022-01-31,PE_LOR_0601,0,1,,,639,103,,
2022-01-07,PE_LOR_0602,1,0,,,21,6,,
2022-01-15,PE_LOR_0603,1,0,,,48,2,,
2022-01-15,PE_LOR_0604,2,0,,,31,3,,
2022-02-02,PE_LOR_0605,1,0,,,319,17,,
2022-01-12,PE_LOR_0606,1,0,,,40,15,,
2022-02-04,PE_LOR_0701,1,0,,,1284,65,,
2022-01-27,PE_LOR_0702,1,0,,,102,0,,
2022-02-01,PE_LOR_0703,5,0,,,520,20,,
2022-02-02,PE_LOR_0704,2,0,,,351,8,,
2022-02-03,PE_LOR_0705,1,0,,,220,7,,
2022-01-30,PE_LOR_0706,3,0,,,641,9,,
2022-02-03,PE_LOR_0801,2,0,,,1063,19,,
2022-01-24,PE_LOR_0802,1,0,,,53,0,,
2022-02-01,PE_LOR_0803,1,0,,,115,2,,
2022-02-02,PE_LOR_0804,1,0,,,139,1,,
2022-02-04,PE_MDD,37,0,,,17071,808,,
2022-02-04,PE_MDD_0101,28,0,,,11814,626,,
2022-02-03,PE_MDD_0102,2,0,,,1121,44,,
2022-02-04,PE_MDD_0103,3,0,,,762,27,,
2022-02-01,PE_MDD_0104,0,1,,,251,21,,
2022-02-04,PE_MDD_0201,2,0,,,265,11,,
2022-01-22,PE_MDD_0202,1,0,,,30,3,,
2022-01-28,PE_MDD_0203,1,0,,,293,6,,
2022-02-02,PE_MDD_0204,1,0,,,454,25,,
2022-02-04,PE_MDD_0302,2,0,,,1446,30,,
2022-02-02,PE_MDD_0303,1,0,,,164,10,,
2022-02-04,PE_MOQ,221,1,,,45057,1562,,
2022-02-04,PE_MOQ_0101,105,0,,,25097,691,,
2022-02-04,PE_MOQ_0102,1,0,,,267,8,,
2022-02-02,PE_MOQ_0103,1,0,,,118,1,,
2022-02-04,PE_MOQ_0104,4,0,,,1760,31,,
2022-02-03,PE_MOQ_0105,2,0,,,236,8,,
2022-02-04,PE_MOQ_0106,11,0,,,1026,23,,
2022-02-04,PE_MOQ_0201,2,0,,,738,23,,
2022-02-03,PE_MOQ_0202,1,0,,,74,4,,
2022-02-03,PE_MOQ_0203,1,0,,,153,3,,
2022-01-29,PE_MOQ_0205,2,0,,,78,2,,
2022-02-02,PE_MOQ_0206,1,0,,,34,0,,
2022-01-19,PE_MOQ_0207,3,0,,,14,1,,
2022-02-04,PE_MOQ_0208,3,0,,,328,4,,
2022-01-27,PE_MOQ_0209,1,0,,,33,3,,
2022-02-03,PE_MOQ_0210,5,0,,,122,5,,
2022-01-30,PE_MOQ_0211,1,0,,,94,0,,
2022-02-04,PE_MOQ_0301,84,1,,,13385,705,,
2022-02-04,PE_MOQ_0302,3,0,,,272,8,,
2022-02-04,PE_MOQ_0303,4,0,,,535,33,,
2022-02-04,PE_PAS,72,1,,,22363,1064,,
2022-02-04,PE_PAS_0101,16,0,,,2768,166,,
2022-02-03,PE_PAS_0102,1,0,,,108,5,,
2022-02-04,PE_PAS_0103,5,0,,,734,70,,
2022-02-04,PE_PAS_0104,1,0,,,814,46,,
2022-02-03,PE_PAS_0105,1,0,,,251,16,,
2022-02-02,PE_PAS_0106,3,0,,,67,8,,
2022-02-03,PE_PAS_0107,4,0,,,653,54,,
2022-01-21,PE_PAS_0108,0,1,,,11,20,,
2022-02-04,PE_PAS_0109,7,0,,,1296,39,,
2022-02-03,PE_PAS_0110,1,0,,,189,11,,
2022-02-04,PE_PAS_0111,1,0,,,547,45,,
2022-02-03,PE_PAS_0112,1,0,,,233,27,,
2022-02-04,PE_PAS_0113,14,0,,,2640,106,,
2022-02-04,PE_PAS_0201,2,0,,,956,49,,
2022-02-03,PE_PAS_0202,1,0,,,51,4,,
2022-01-25,PE_PAS_0203,1,0,,,27,4,,
2022-01-27,PE_PAS_0204,1,0,,,35,9,,
2022-02-01,PE_PAS_0205,1,0,,,53,6,,
2022-02-02,PE_PAS_0206,1,0,,,188,14,,
2022-01-31,PE_PAS_0207,1,0,,,89,14,,
2022-01-31,PE_PAS_0208,1,0,,,32,2,,
2022-02-04,PE_PAS_0301,7,1,,,3308,111,,
2022-02-03,PE_PAS_0302,4,0,,,593,32,,
2022-02-04,PE_PAS_0303,1,0,,,513,20,,
2022-02-03,PE_PAS_0304,8,0,,,656,12,,
2022-02-04,PE_PAS_0305,1,0,,,275,8,,
2022-02-04,PE_PAS_0306,3,0,,,1231,26,,
2022-02-04,PE_PAS_0307,11,0,,,2821,97,,
2022-02-04,PE_PAS_0308,3,0,,,798,43,,
2022-02-04,PE_PIU,422,11,,,148261,12594,,
2022-02-04,PE_PIU_0101,90,3,,,33461,2261,,
2022-02-04,PE_PIU_0104,62,1,,,19174,1123,,
2022-02-04,PE_PIU_0105,15,0,,,4895,379,,
2022-02-04,PE_PIU_0107,2,0,,,459,68,,
2022-02-03,PE_PIU_0108,1,0,,,75,16,,
2022-02-04,PE_PIU_0109,7,0,,,1255,149,,
2022-02-04,PE_PIU_0110,23,0,,,2344,200,,
2022-02-04,PE_PIU_0111,5,0,,,1483,125,,
2022-02-04,PE_PIU_0114,21,0,,,3832,517,,
2022-02-04,PE_PIU_0115,17,0,,,9414,881,,
2022-02-04,PE_PIU_0201,2,0,,,1118,72,,
2022-02-04,PE_PIU_0202,0,1,,,184,32,,
2022-02-03,PE_PIU_0203,1,0,,,93,10,,
2022-01-29,PE_PIU_0204,1,0,,,82,3,,
2022-02-04,PE_PIU_0205,2,0,,,310,19,,
2022-02-02,PE_PIU_0206,2,0,,,325,23,,
2022-02-04,PE_PIU_0207,1,0,,,475,48,,
2022-02-02,PE_PIU_0208,3,0,,,330,14,,
2022-02-02,PE_PIU_0209,0,1,,,20,13,,
2022-02-03,PE_PIU_0210,3,0,,,1322,67,,
2022-02-04,PE_PIU_0301,3,0,,,858,86,,
2022-02-04,PE_PIU_0302,2,0,,,411,34,,
2022-02-02,PE_PIU_0303,1,0,,,58,8,,
2022-01-31,PE_PIU_0304,4,0,,,273,32,,
2022-02-04,PE_PIU_0305,1,0,,,187,15,,
2022-02-04,PE_PIU_0306,1,0,,,342,21,,
2022-02-04,PE_PIU_0307,1,0,,,56,11,,
2022-02-02,PE_PIU_0308,1,0,,,24,12,,
2022-02-04,PE_PIU_0401,7,1,,,3625,850,,
2022-02-03,PE_PIU_0402,7,0,,,311,59,,
2022-02-03,PE_PIU_0403,2,0,,,165,11,,
2022-02-04,PE_PIU_0404,1,0,,,243,67,,
2022-02-04,PE_PIU_0405,6,0,,,945,104,,
2022-02-04,PE_PIU_0406,4,0,,,1104,97,,
2022-02-03,PE_PIU_0407,2,0,,,354,32,,
2022-02-04,PE_PIU_0408,2,0,,,75,12,,
2022-02-04,PE_PIU_0409,3,0,,,217,15,,
2022-02-04,PE_PIU_0410,1,0,,,154,20,,
2022-02-04,PE_PIU_0501,4,0,,,7836,701,,
2022-02-04,PE_PIU_0502,1,0,,,170,24,,
2022-01-31,PE_PIU_0503,6,0,,,156,6,,
2022-02-04,PE_PIU_0504,5,1,,,1523,115,,
2022-02-04,PE_PIU_0505,2,0,,,890,79,,
2022-02-01,PE_PIU_0506,1,0,,,262,24,,
2022-02-04,PE_PIU_0507,1,0,,,509,36,,
2022-02-04,PE_PIU_0601,20,1,,,18086,1467,,
2022-02-04,PE_PIU_0602,3,1,,,2882,318,,
2022-02-04,PE_PIU_0603,4,0,,,1829,148,,
2022-02-04,PE_PIU_0604,1,1,,,678,35,,
2022-02-03,PE_PIU_0605,4,0,,,2110,165,,
2022-02-04,PE_PIU_0606,1,0,,,646,46,,
2022-02-04,PE_PIU_0607,9,0,,,2006,161,,
2022-02-04,PE_PIU_0702,3,0,,,591,74,,
2022-02-04,PE_PIU_0703,7,1,,,978,59,,
2022-01-26,PE_PIU_0704,3,0,,,89,12,,
2022-02-04,PE_PIU_0705,1,0,,,976,95,,
2022-02-04,PE_PIU_0706,5,0,,,1458,109,,
2022-02-04,PE_PIU_0801,15,0,,,2530,271,,
2022-02-04,PE_PIU_0802,4,0,,,501,26,,
2022-02-04,PE_PIU_0803,7,0,,,724,56,,
2022-02-03,PE_PIU_0804,1,0,,,112,10,,
2022-02-04,PE_PIU_0805,3,0,,,680,51,,
2021-12-19,PE_PIU_0806,0,1,,,0,24,,
2022-02-04,PE_PUN,184,9,,,61983,4460,,
2022-02-04,PE_PUN_0101,53,1,,,18687,1223,,
2022-02-04,PE_PUN_0102,2,0,,,752,40,,
2022-02-04,PE_PUN_0103,1,0,,,69,2,,
2022-01-30,PE_PUN_0104,1,0,,,265,7,,
2022-02-03,PE_PUN_0105,0,1,,,202,26,,
2022-02-03,PE_PUN_0106,1,1,,,204,26,,
2022-02-03,PE_PUN_0107,2,0,,,148,16,,
2022-02-04,PE_PUN_0108,1,0,,,74,6,,
2022-02-02,PE_PUN_0110,1,0,,,108,11,,
2022-02-04,PE_PUN_0111,3,0,,,262,22,,
2022-02-02,PE_PUN_0112,1,0,,,137,16,,
2022-02-01,PE_PUN_0113,1,0,,,43,1,,
2022-02-03,PE_PUN_0114,1,0,,,71,1,,
2022-02-04,PE_PUN_0115,1,0,,,69,4,,
2022-02-04,PE_PUN_0201,2,0,,,1634,109,,
2022-02-04,PE_PUN_0202,0,1,,,31,4,,
2022-02-04,PE_PUN_0203,1,0,,,143,8,,
2022-02-04,PE_PUN_0204,8,0,,,327,30,,
2022-01-31,PE_PUN_0205,2,0,,,111,7,,
2022-01-30,PE_PUN_0206,2,0,,,94,13,,
2022-02-03,PE_PUN_0207,1,0,,,112,10,,
2022-02-01,PE_PUN_0209,4,0,,,56,2,,
2022-02-03,PE_PUN_0210,1,0,,,386,30,,
2022-02-01,PE_PUN_0211,1,0,,,106,17,,
2022-02-03,PE_PUN_0212,1,0,,,52,4,,
2022-02-03,PE_PUN_0213,2,0,,,25,4,,
2022-02-04,PE_PUN_0214,0,1,,,32,7,,
2022-02-03,PE_PUN_0215,1,0,,,17,3,,
2022-02-04,PE_PUN_0301,2,0,,,1209,69,,
2022-01-31,PE_PUN_0302,1,0,,,108,4,,
2022-02-01,PE_PUN_0303,4,0,,,140,13,,
2022-02-03,PE_PUN_0304,1,0,,,66,6,,
2022-02-03,PE_PUN_0305,2,0,,,101,5,,
2022-02-04,PE_PUN_0306,1,0,,,131,8,,
2022-02-03,PE_PUN_0307,1,0,,,64,5,,
2022-02-03,PE_PUN_0308,1,0,,,132,7,,
2022-02-04,PE_PUN_0309,1,0,,,380,11,,
2022-02-03,PE_PUN_0310,0,1,,,22,2,,
2022-02-04,PE_PUN_0401,3,0,,,1012,79,,
2022-02-04,PE_PUN_0402,1,0,,,629,41,,
2022-01-27,PE_PUN_0403,1,0,,,73,3,,
2022-02-02,PE_PUN_0404,1,0,,,52,6,,
2022-01-19,PE_PUN_0405,1,0,,,33,5,,
2022-02-04,PE_PUN_0406,1,0,,,323,36,,
2022-02-04,PE_PUN_0407,1,0,,,264,21,,
2022-02-04,PE_PUN_0501,3,1,,,1844,170,,
2022-02-04,PE_PUN_0503,5,0,,,273,33,,
2022-02-03,PE_PUN_0504,5,0,,,193,5,,
2022-02-01,PE_PUN_0505,1,0,,,41,4,,
2022-02-04,PE_PUN_0601,0,1,,,962,92,,
2022-02-01,PE_PUN_0602,1,0,,,131,6,,
2022-01-27,PE_PUN_0603,1,0,,,47,6,,
2022-01-31,PE_PUN_0604,1,0,,,17,4,,
2022-02-04,PE_PUN_0605,2,0,,,80,8,,
2022-02-04,PE_PUN_0606,1,0,,,67,8,,
2022-02-03,PE_PUN_0607,1,0,,,187,23,,
2022-01-30,PE_PUN_0608,3,0,,,152,14,,
2022-02-04,PE_PUN_0701,5,0,,,1164,53,,
2022-02-04,PE_PUN_0702,7,0,,,246,11,,
2022-02-02,PE_PUN_0703,1,0,,,16,4,,
2022-02-03,PE_PUN_0704,1,0,,,26,3,,
2022-02-03,PE_PUN_0705,1,0,,,48,7,,
2022-01-31,PE_PUN_0706,3,0,,,97,2,,
2022-02-03,PE_PUN_0707,2,0,,,38,4,,
2022-02-03,PE_PUN_0708,1,0,,,109,14,,
2022-02-04,PE_PUN_0709,1,0,,,517,33,,
2022-01-23,PE_PUN_0710,1,0,,,19,0,,
2022-02-04,PE_PUN_0801,28,0,,,2342,113,,
2022-02-04,PE_PUN_0802,2,0,,,334,14,,
2022-02-03,PE_PUN_0803,3,0,,,30,2,,
2022-02-04,PE_PUN_0804,1,0,,,102,6,,
2022-02-03,PE_PUN_0805,1,0,,,89,15,,
2022-02-03,PE_PUN_0807,2,1,,,119,15,,
2022-02-01,PE_PUN_0808,2,0,,,172,11,,
2022-02-03,PE_PUN_0809,2,0,,,42,1,,
2022-02-03,PE_PUN_0901,1,0,,,212,25,,
2022-01-31,PE_PUN_0902,1,0,,,74,7,,
2022-01-27,PE_PUN_0903,1,0,,,17,4,,
2022-02-02,PE_PUN_0904,1,0,,,29,7,,
2022-02-04,PE_PUN_1001,3,0,,,547,35,,
2022-02-03,PE_PUN_1002,1,0,,,396,18,,
2022-02-04,PE_PUN_1003,1,0,,,7,1,,
2022-01-28,PE_PUN_1004,0,1,,,83,4,,
2022-01-29,PE_PUN_1005,1,0,,,7,3,,
2022-02-04,PE_PUN_1101,33,2,,,16826,1278,,
2022-02-03,PE_PUN_1102,1,0,,,141,13,,
2022-02-04,PE_PUN_1103,1,0,,,286,19,,
2022-02-04,PE_PUN_1104,1,0,,,270,20,,
2022-02-04,PE_PUN_1105,0,1,,,615,71,,
2022-02-02,PE_PUN_1201,4,0,,,524,26,,
2022-02-02,PE_PUN_1202,1,0,,,64,6,,
2022-02-02,PE_PUN_1203,0,1,,,31,3,,
2022-01-21,PE_PUN_1204,2,0,,,15,5,,
2022-01-27,PE_PUN_1205,1,0,,,70,5,,
2022-01-21,PE_PUN_1206,2,0,,,16,3,,
2022-01-31,PE_PUN_1207,2,0,,,94,11,,
2022-02-01,PE_PUN_1208,1,0,,,42,5,,
2022-02-02,PE_PUN_1209,2,0,,,106,13,,
2022-02-04,PE_PUN_1210,1,0,,,139,18,,
2022-02-03,PE_PUN_1301,5,0,,,1265,112,,
2022-01-22,PE_PUN_1302,1,0,,,24,2,,
2022-01-27,PE_PUN_1303,1,0,,,42,12,,
2022-01-31,PE_PUN_1304,1,0,,,44,5,,
2022-02-02,PE_PUN_1305,2,0,,,56,9,,
2022-02-04,PE_PUN_1306,0,1,,,12,8,,
2022-01-31,PE_PUN_1307,1,0,,,38,16,,
2022-02-04,PE_SAM,97,1,,,60019,3071,,
2022-02-04,PE_SAM_0101,24,0,,,9389,337,,
2022-02-03,PE_SAM_0102,2,0,,,294,14,,
2022-02-04,PE_SAM_0103,1,0,,,73,1,,
2022-02-03,PE_SAM_0104,2,0,,,380,15,,
2022-02-04,PE_SAM_0105,6,0,,,772,41,,
2022-02-03,PE_SAM_0106,2,0,,,148,5,,
2022-02-03,PE_SAM_0201,2,0,,,1654,133,,
2022-01-30,PE_SAM_0202,1,0,,,163,11,,
2022-02-02,PE_SAM_0203,1,0,,,134,17,,
2022-02-03,PE_SAM_0204,1,0,,,35,2,,
2022-01-19,PE_SAM_0205,1,0,,,179,17,,
2022-02-02,PE_SAM_0206,1,0,,,123,19,,
2022-02-02,PE_SAM_0301,1,0,,,1537,48,,
2022-01-25,PE_SAM_0302,1,0,,,71,6,,
2022-02-02,PE_SAM_0303,3,0,,,451,6,,
2022-01-29,PE_SAM_0304,1,0,,,263,11,,
2022-01-21,PE_SAM_0305,2,0,,,67,7,,
2022-01-29,PE_SAM_0401,4,0,,,1631,58,,
2022-01-30,PE_SAM_0402,1,0,,,59,3,,
2022-02-04,PE_SAM_0403,1,0,,,82,10,,
2022-01-27,PE_SAM_0404,1,0,,,72,10,,
2022-02-03,PE_SAM_0405,1,0,,,101,11,,
2022-01-27,PE_SAM_0406,1,0,,,43,6,,
2022-02-04,PE_SAM_0501,2,0,,,1663,97,,
2022-02-04,PE_SAM_0502,1,0,,,170,10,,
2022-02-01,PE_SAM_0503,1,0,,,364,16,,
2022-02-03,PE_SAM_0504,1,0,,,695,22,,
2022-01-21,PE_SAM_0506,1,0,,,112,10,,
2022-01-30,PE_SAM_0507,0,1,,,187,4,,
2022-01-22,PE_SAM_0508,1,0,,,109,7,,
2022-01-26,PE_SAM_0509,2,0,,,136,6,,
2022-02-04,PE_SAM_0510,4,0,,,369,30,,
2022-02-02,PE_SAM_0511,0,1,,,149,11,,
2022-02-04,PE_SAM_0601,6,0,,,2981,217,,
2022-01-28,PE_SAM_0602,1,0,,,82,24,,
2022-02-04,PE_SAM_0603,3,0,,,133,22,,
2022-02-04,PE_SAM_0604,1,0,,,41,10,,
2022-01-24,PE_SAM_0605,1,0,,,32,8,,
2022-02-03,PE_SAM_0701,1,0,,,1091,70,,
2022-02-02,PE_SAM_0702,1,0,,,97,7,,
2022-01-21,PE_SAM_0704,1,0,,,43,6,,
2022-01-28,PE_SAM_0705,3,0,,,194,13,,
2022-02-03,PE_SAM_0706,2,0,,,27,5,,
2022-01-31,PE_SAM_0707,1,0,,,282,16,,
2022-02-04,PE_SAM_0708,1,0,,,99,9,,
2022-02-02,PE_SAM_0709,1,0,,,147,10,,
2022-02-04,PE_SAM_0710,6,0,,,100,10,,
2022-02-04,PE_SAM_0801,8,0,,,3427,121,,
2022-02-02,PE_SAM_0802,3,0,,,596,18,,
2022-02-04,PE_SAM_0803,1,0,,,479,22,,
2022-02-04,PE_SAM_0804,5,0,,,1084,102,,
2022-02-03,PE_SAM_0805,4,1,,,863,32,,
2022-02-02,PE_SAM_0806,1,0,,,25,7,,
2022-02-02,PE_SAM_0807,2,0,,,168,8,,
2022-02-03,PE_SAM_0808,5,0,,,359,5,,
2022-02-03,PE_SAM_0809,8,0,,,429,9,,
2022-02-04,PE_SAM_0901,10,1,,,11926,672,,
2022-01-17,PE_SAM_0902,1,0,,,68,1,,
2022-01-30,PE_SAM_0903,1,0,,,97,12,,
2022-01-30,PE_SAM_0904,0,1,,,574,22,,
2022-01-21,PE_SAM_0905,2,0,,,82,4,,
2022-01-22,PE_SAM_0906,0,1,,,66,2,,
2022-01-19,PE_SAM_0907,1,0,,,79,3,,
2022-01-21,PE_SAM_0908,1,0,,,197,15,,
2022-02-04,PE_SAM_0909,2,0,,,2659,189,,
2022-02-04,PE_SAM_0910,4,0,,,3721,137,,
2022-01-27,PE_SAM_0911,4,0,,,119,2,,
2022-02-01,PE_SAM_0912,1,0,,,70,4,,
2022-02-01,PE_SAM_0913,1,0,,,200,20,,
